,song,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
65,Juju On That Beat (TZ Anthem),['Workout Buddy'],0.83,0.678,2,-7.012,1,0.254,0.0579,0.0,0.172,0.698,160.425,audio_features,01YvcrA0rGE9ybWnegHncm,spotify:track:01YvcrA0rGE9ybWnegHncm,https://api.spotify.com/v1/tracks/01YvcrA0rGE9ybWnegHncm,https://api.spotify.com/v1/audio-analysis/01YvcrA0rGE9ybWnegHncm,125607,4
66,JuJu On The Beat (TZ Anthem),"['DJ Hit That', 'MC Tay']",0.765,0.422,8,-16.448,0,0.289,0.0559,3.35e-05,0.0895,0.715,80.155,audio_features,3SYxf0Xl84aUK47ba3DHWA,spotify:track:3SYxf0Xl84aUK47ba3DHWA,https://api.spotify.com/v1/tracks/3SYxf0Xl84aUK47ba3DHWA,https://api.spotify.com/v1/audio-analysis/3SYxf0Xl84aUK47ba3DHWA,125686,4
67,Juju on That Beat (TZ Anthem),['Hit Them Folk'],0.599,0.577,8,-9.884,0,0.498,0.0253,0.0,0.534,0.607,105.735,audio_features,6F8UiVYo2Qjrajvh4FAlDc,spotify:track:6F8UiVYo2Qjrajvh4FAlDc,https://api.spotify.com/v1/tracks/6F8UiVYo2Qjrajvh4FAlDc,https://api.spotify.com/v1/audio-analysis/6F8UiVYo2Qjrajvh4FAlDc,149665,5
68,JuJu on That Beat - TZ Anthem Challenge Instrumental,['Bars'],0.736,0.904,1,-11.211,1,0.313,0.0105,0.921,0.0501,0.574,159.973,audio_features,5MEDqkWLfjlGNWkOoPzzex,spotify:track:5MEDqkWLfjlGNWkOoPzzex,https://api.spotify.com/v1/tracks/5MEDqkWLfjlGNWkOoPzzex,https://api.spotify.com/v1/audio-analysis/5MEDqkWLfjlGNWkOoPzzex,121652,4
69,Juju On That Beat (TZ Anthem),['Workout Buddy'],0.828,0.667,2,-7.034,1,0.251,0.0616,0.0,0.148,0.738,160.433,audio_features,0RM2AHDL7sO9mTlE20Cv6d,spotify:track:0RM2AHDL7sO9mTlE20Cv6d,https://api.spotify.com/v1/tracks/0RM2AHDL7sO9mTlE20Cv6d,https://api.spotify.com/v1/audio-analysis/0RM2AHDL7sO9mTlE20Cv6d,125607,4
70,Fancy,"['Iggy Azalea', 'Charli XCX']",0.912,0.716,10,-4.141,0,0.0697,0.0904,0.0,0.0491,0.377,94.981,audio_features,3oiMJQAWVaxSubJ7b2VUtX,spotify:track:3oiMJQAWVaxSubJ7b2VUtX,https://api.spotify.com/v1/tracks/3oiMJQAWVaxSubJ7b2VUtX,https://api.spotify.com/v1/audio-analysis/3oiMJQAWVaxSubJ7b2VUtX,199938,4
71,Work,['Iggy Azalea'],0.699,0.804,7,-4.898,1,0.144,0.0631,0.0,0.414,0.491,140.012,audio_features,5tc0TpVQYVNXHcTQ79BZr3,spotify:track:5tc0TpVQYVNXHcTQ79BZr3,https://api.spotify.com/v1/tracks/5tc0TpVQYVNXHcTQ79BZr3,https://api.spotify.com/v1/audio-analysis/5tc0TpVQYVNXHcTQ79BZr3,223197,4
72,Bounce,['Iggy Azalea'],0.833,0.942,1,-4.257,1,0.294,0.022,0.000344,0.174,0.588,125.977,audio_features,2Xww9T8qeCBliq3EYRkmlR,spotify:track:2Xww9T8qeCBliq3EYRkmlR,https://api.spotify.com/v1/tracks/2Xww9T8qeCBliq3EYRkmlR,https://api.spotify.com/v1/audio-analysis/2Xww9T8qeCBliq3EYRkmlR,167200,4
73,Black Widow,"['Iggy Azalea', 'Rita Ora']",0.743,0.72,11,-3.753,1,0.124,0.192,0.000386,0.109,0.519,163.99,audio_features,0j3ce1xHAfekqNarvvRVHM,spotify:track:0j3ce1xHAfekqNarvvRVHM,https://api.spotify.com/v1/tracks/0j3ce1xHAfekqNarvvRVHM,https://api.spotify.com/v1/audio-analysis/0j3ce1xHAfekqNarvvRVHM,209423,4
74,Fancy,"['Iggy Azalea', 'Charli XCX']",0.913,0.716,10,-4.152,0,0.0707,0.0927,0.0,0.0492,0.37,94.974,audio_features,16uGgkuyTqneR0gbNWohNz,spotify:track:16uGgkuyTqneR0gbNWohNz,https://api.spotify.com/v1/tracks/16uGgkuyTqneR0gbNWohNz,https://api.spotify.com/v1/audio-analysis/16uGgkuyTqneR0gbNWohNz,199938,4
75,Change Your Life,"['Iggy Azalea', 'T.I.']",0.673,0.773,6,-5.545,0,0.22,0.0206,0.0,0.12,0.686,132.008,audio_features,288y4hykJpxkYCPmUwNrQ0,spotify:track:288y4hykJpxkYCPmUwNrQ0,https://api.spotify.com/v1/tracks/288y4hykJpxkYCPmUwNrQ0,https://api.spotify.com/v1/audio-analysis/288y4hykJpxkYCPmUwNrQ0,220749,4
76,New Bitch,['Iggy Azalea'],0.72,0.74,8,-5.727,1,0.158,0.0264,0.0,0.318,0.382,134.011,audio_features,0u4AvCqHM52UrTc3rJt6l2,spotify:track:0u4AvCqHM52UrTc3rJt6l2,https://api.spotify.com/v1/tracks/0u4AvCqHM52UrTc3rJt6l2,https://api.spotify.com/v1/audio-analysis/0u4AvCqHM52UrTc3rJt6l2,217847,4
77,Black Widow,"['Iggy Azalea', 'Rita Ora']",0.74,0.719,3,-3.745,0,0.164,0.202,0.000316,0.11,0.515,164.019,audio_features,7wDpMiQUBQkVIdwETkZHVy,spotify:track:7wDpMiQUBQkVIdwETkZHVy,https://api.spotify.com/v1/tracks/7wDpMiQUBQkVIdwETkZHVy,https://api.spotify.com/v1/audio-analysis/7wDpMiQUBQkVIdwETkZHVy,209423,4
78,Fuck Love,['Iggy Azalea'],0.832,0.951,1,-2.644,1,0.0707,0.00448,0.000119,0.328,0.576,112.005,audio_features,1ShTILzei6Il4aJSkUEKOA,spotify:track:1ShTILzei6Il4aJSkUEKOA,https://api.spotify.com/v1/tracks/1ShTILzei6Il4aJSkUEKOA,https://api.spotify.com/v1/audio-analysis/1ShTILzei6Il4aJSkUEKOA,159589,4
79,Walk The Line,['Iggy Azalea'],0.621,0.899,7,-6.139,1,0.22,0.266,0.0,0.279,0.742,149.855,audio_features,0vemICu65aZQPtKgzX2WCC,spotify:track:0vemICu65aZQPtKgzX2WCC,https://api.spotify.com/v1/tracks/0vemICu65aZQPtKgzX2WCC,https://api.spotify.com/v1/audio-analysis/0vemICu65aZQPtKgzX2WCC,218481,4
80,Txtin' (feat. Alkaline),"['WSTRN', 'Alkaline']",0.719,0.702,7,-5.617,0,0.112,0.298,0.0,0.178,0.399,98.154,audio_features,1rCQsfqLX08cBYZeKbyTGt,spotify:track:1rCQsfqLX08cBYZeKbyTGt,https://api.spotify.com/v1/tracks/1rCQsfqLX08cBYZeKbyTGt,https://api.spotify.com/v1/audio-analysis/1rCQsfqLX08cBYZeKbyTGt,241298,4
81,What Typa Time,"['Woodie Smalls', 'Isaiah Rashad']",0.839,0.467,2,-10.686,1,0.332,0.224,0.0,0.0924,0.644,120.992,audio_features,72Jj7fnjwDLloza2IJyIWL,spotify:track:72Jj7fnjwDLloza2IJyIWL,https://api.spotify.com/v1/tracks/72Jj7fnjwDLloza2IJyIWL,https://api.spotify.com/v1/audio-analysis/72Jj7fnjwDLloza2IJyIWL,238000,4
82,What Typa Time,"['Woodie Smalls', 'Isaiah Rashad']",0.84,0.467,2,-10.686,1,0.332,0.224,0.0,0.0924,0.641,120.981,audio_features,69Lbexig5iN3XLkPo4QmEx,spotify:track:69Lbexig5iN3XLkPo4QmEx,https://api.spotify.com/v1/tracks/69Lbexig5iN3XLkPo4QmEx,https://api.spotify.com/v1/audio-analysis/69Lbexig5iN3XLkPo4QmEx,238000,4
83,Hold Me Now,['Thompson Twins'],0.871,0.491,7,-13.407,1,0.0392,0.573,0.00862,0.12,0.73,107.92,audio_features,3xkoUGbf11dLvsfIdgfmIp,spotify:track:3xkoUGbf11dLvsfIdgfmIp,https://api.spotify.com/v1/tracks/3xkoUGbf11dLvsfIdgfmIp,https://api.spotify.com/v1/audio-analysis/3xkoUGbf11dLvsfIdgfmIp,429173,4
84,Lay Your Hands On Me,['Thompson Twins'],0.786,0.701,7,-11.938,1,0.033,0.117,5.5e-05,0.211,0.841,102.838,audio_features,2bfXIY8f38PYFStQRDVEPS,spotify:track:2bfXIY8f38PYFStQRDVEPS,https://api.spotify.com/v1/tracks/2bfXIY8f38PYFStQRDVEPS,https://api.spotify.com/v1/audio-analysis/2bfXIY8f38PYFStQRDVEPS,313107,4
85,Doctor! Doctor!,['Thompson Twins'],0.684,0.62,5,-11.865,1,0.0286,0.332,0.000569,0.137,0.857,119.313,audio_features,4gplzFCeSoYy9NKX96xotg,spotify:track:4gplzFCeSoYy9NKX96xotg,https://api.spotify.com/v1/tracks/4gplzFCeSoYy9NKX96xotg,https://api.spotify.com/v1/audio-analysis/4gplzFCeSoYy9NKX96xotg,348427,4
86,Love On Your Side,['Thompson Twins'],0.817,0.614,5,-12.226,1,0.16,0.0438,0.0111,0.362,0.756,112.051,audio_features,6TqkMplIusQbtGghbGXDHn,spotify:track:6TqkMplIusQbtGghbGXDHn,https://api.spotify.com/v1/tracks/6TqkMplIusQbtGghbGXDHn,https://api.spotify.com/v1/audio-analysis/6TqkMplIusQbtGghbGXDHn,340067,4
87,Lies - Remix,['Thompson Twins'],0.832,0.785,2,-11.092,0,0.0576,0.0245,0.17,0.112,0.951,131.94,audio_features,1yEgjk2fTXaUKYcz2CRsX3,spotify:track:1yEgjk2fTXaUKYcz2CRsX3,https://api.spotify.com/v1/tracks/1yEgjk2fTXaUKYcz2CRsX3,https://api.spotify.com/v1/audio-analysis/1yEgjk2fTXaUKYcz2CRsX3,323667,4
88,King For A Day,['Thompson Twins'],0.721,0.624,4,-12.672,1,0.0301,0.112,0.000195,0.305,0.749,108.769,audio_features,7sRe0zpDlI1e2qSQsesrP7,spotify:track:7sRe0zpDlI1e2qSQsesrP7,https://api.spotify.com/v1/tracks/7sRe0zpDlI1e2qSQsesrP7,https://api.spotify.com/v1/audio-analysis/7sRe0zpDlI1e2qSQsesrP7,359373,4
89,In The Name Of Love - 88 Remix,['Thompson Twins'],0.708,0.727,1,-12.233,1,0.0628,0.0127,0.205,0.0794,0.376,116.597,audio_features,06LKXmZ9YdRNQpKDvveDuj,spotify:track:06LKXmZ9YdRNQpKDvveDuj,https://api.spotify.com/v1/tracks/06LKXmZ9YdRNQpKDvveDuj,https://api.spotify.com/v1/audio-analysis/06LKXmZ9YdRNQpKDvveDuj,322493,4
90,Europa And The Pirate Twins,['Thomas Dolby'],0.561,0.659,0,-13.472,1,0.0322,0.00506,0.0405,0.267,0.846,99.789,audio_features,1sUVRBYyac6mv5d7oocDMQ,spotify:track:1sUVRBYyac6mv5d7oocDMQ,https://api.spotify.com/v1/tracks/1sUVRBYyac6mv5d7oocDMQ,https://api.spotify.com/v1/audio-analysis/1sUVRBYyac6mv5d7oocDMQ,200333,4
91,The farmer in the dell,['Sophie Eichmann'],0.53,0.0319,2,-27.52,0,0.0649,0.996,0.962,0.11,0.376,133.271,audio_features,47dfnROFpFJJDD6oCWWbSj,spotify:track:47dfnROFpFJJDD6oCWWbSj,https://api.spotify.com/v1/tracks/47dfnROFpFJJDD6oCWWbSj,https://api.spotify.com/v1/audio-analysis/47dfnROFpFJJDD6oCWWbSj,60250,4
92,The Farmer in the Dell,['Monarch Baby Lullaby Institute'],0.41,0.0678,5,-22.643,1,0.0425,0.977,0.808,0.108,0.244,69.995,audio_features,3BeoVJCBtLzB8CFuFqMzJG,spotify:track:3BeoVJCBtLzB8CFuFqMzJG,https://api.spotify.com/v1/tracks/3BeoVJCBtLzB8CFuFqMzJG,https://api.spotify.com/v1/audio-analysis/3BeoVJCBtLzB8CFuFqMzJG,90697,3
93,The Farmer in the Dell,['Baby Lullaby'],0.401,0.0603,5,-23.157,1,0.0445,0.979,0.761,0.102,0.288,75.502,audio_features,71RoSuQlF4UclwKLqgg8do,spotify:track:71RoSuQlF4UclwKLqgg8do,https://api.spotify.com/v1/tracks/71RoSuQlF4UclwKLqgg8do,https://api.spotify.com/v1/audio-analysis/71RoSuQlF4UclwKLqgg8do,90671,3
94,The Farmer in the Dell,['Baby Lullaby Academy'],0.61,0.0419,5,-32.755,1,0.0313,0.98,0.539,0.0884,0.486,100.032,audio_features,0DAdy0TFxrbgafWQjpKbZq,spotify:track:0DAdy0TFxrbgafWQjpKbZq,https://api.spotify.com/v1/tracks/0DAdy0TFxrbgafWQjpKbZq,https://api.spotify.com/v1/audio-analysis/0DAdy0TFxrbgafWQjpKbZq,105953,4
95,The Farmer In The Dell,['Kidsongs'],0.761,0.407,9,-12.783,1,0.103,0.711,0.0,0.234,0.664,122.318,audio_features,1srbiAU0RloE9PtSGGXmTQ,spotify:track:1srbiAU0RloE9PtSGGXmTQ,https://api.spotify.com/v1/tracks/1srbiAU0RloE9PtSGGXmTQ,https://api.spotify.com/v1/audio-analysis/1srbiAU0RloE9PtSGGXmTQ,110053,4
96,The Farmer in the Dell,['Kidsongs'],0.761,0.407,9,-12.783,1,0.103,0.711,0.0,0.234,0.664,122.318,audio_features,6dX1DIrR0bGfBPFkbCvZKE,spotify:track:6dX1DIrR0bGfBPFkbCvZKE,https://api.spotify.com/v1/tracks/6dX1DIrR0bGfBPFkbCvZKE,https://api.spotify.com/v1/audio-analysis/6dX1DIrR0bGfBPFkbCvZKE,110053,4
97,The Farmer in the Dell,['Toddler Songs Kids'],0.813,0.58,11,-6.575,1,0.0276,0.554,0.0,0.108,0.593,120.041,audio_features,6ppvPv94eVJvWQaQLXtgfe,spotify:track:6ppvPv94eVJvWQaQLXtgfe,https://api.spotify.com/v1/tracks/6ppvPv94eVJvWQaQLXtgfe,https://api.spotify.com/v1/audio-analysis/6ppvPv94eVJvWQaQLXtgfe,127853,4
98,The Farmer in the Dell,['Super Simple Songs'],0.795,0.333,0,-7.602,1,0.0462,0.795,0.0,0.232,0.86,114.758,audio_features,0TgEfH33oEyx2R3F93wZk2,spotify:track:0TgEfH33oEyx2R3F93wZk2,https://api.spotify.com/v1/tracks/0TgEfH33oEyx2R3F93wZk2,https://api.spotify.com/v1/audio-analysis/0TgEfH33oEyx2R3F93wZk2,99803,4
99,The Farmer in the Dell,['Mother Goose Club'],0.792,0.671,3,-4.79,1,0.0303,0.599,0.0,0.317,0.963,109.897,audio_features,6irk6WVgK0sQTHLu8WpqS9,spotify:track:6irk6WVgK0sQTHLu8WpqS9,https://api.spotify.com/v1/tracks/6irk6WVgK0sQTHLu8WpqS9,https://api.spotify.com/v1/audio-analysis/6irk6WVgK0sQTHLu8WpqS9,97515,4
100,The Farmer in the Dell,['Toddler Tunes'],0.815,0.326,5,-15.58,1,0.0797,0.182,0.0,0.135,0.848,140.114,audio_features,1y1mug08ywHXlrMDiwmii4,spotify:track:1y1mug08ywHXlrMDiwmii4,https://api.spotify.com/v1/tracks/1y1mug08ywHXlrMDiwmii4,https://api.spotify.com/v1/audio-analysis/1y1mug08ywHXlrMDiwmii4,77225,4
101,Upside Down,['JVKE'],0.88,0.501,2,-6.774,1,0.062,0.0494,0.0695,0.436,0.459,120.038,audio_features,614OkajfRPH8V0ugNQnduP,spotify:track:614OkajfRPH8V0ugNQnduP,https://api.spotify.com/v1/tracks/614OkajfRPH8V0ugNQnduP,https://api.spotify.com/v1/audio-analysis/614OkajfRPH8V0ugNQnduP,114500,4
102,Upside Down,['Jack Johnson'],0.787,0.655,6,-8.339,0,0.0431,0.238,0.000171,0.138,0.65,102.485,audio_features,6shRGWCtBUOPFLFTTqXZIC,spotify:track:6shRGWCtBUOPFLFTTqXZIC,https://api.spotify.com/v1/tracks/6shRGWCtBUOPFLFTTqXZIC,https://api.spotify.com/v1/audio-analysis/6shRGWCtBUOPFLFTTqXZIC,208653,4
103,Upside Down (feat. Charlie Puth),"['JVKE', 'Charlie Puth']",0.816,0.444,2,-9.635,1,0.0546,0.284,0.0243,0.225,0.566,120.022,audio_features,4nZhS4vsnO50wnSyMJraBj,spotify:track:4nZhS4vsnO50wnSyMJraBj,https://api.spotify.com/v1/tracks/4nZhS4vsnO50wnSyMJraBj,https://api.spotify.com/v1/audio-analysis/4nZhS4vsnO50wnSyMJraBj,116000,4
104,Upside Down,['Diana Ross'],0.873,0.855,5,-8.559,0,0.0615,0.179,0.0285,0.0377,0.884,107.868,audio_features,3pbtBomO4Zt5gGiqsYeiBH,spotify:track:3pbtBomO4Zt5gGiqsYeiBH,https://api.spotify.com/v1/tracks/3pbtBomO4Zt5gGiqsYeiBH,https://api.spotify.com/v1/audio-analysis/3pbtBomO4Zt5gGiqsYeiBH,245600,4
105,Upside Down,['The Story So Far'],0.531,0.768,1,-5.64,1,0.0287,0.00336,2.71e-06,0.163,0.329,105.974,audio_features,4ZiAnGIZFFUybp0NZXIYEG,spotify:track:4ZiAnGIZFFUybp0NZXIYEG,https://api.spotify.com/v1/tracks/4ZiAnGIZFFUybp0NZXIYEG,https://api.spotify.com/v1/audio-analysis/4ZiAnGIZFFUybp0NZXIYEG,231349,4
106,Upside Down (feat. Grouplove),"['Whethan', 'Grouplove']",0.51,0.748,2,-5.955,1,0.0776,0.00964,0.00163,0.161,0.327,164.982,audio_features,5SRbCgZtJwjql6ITCrRmeV,spotify:track:5SRbCgZtJwjql6ITCrRmeV,https://api.spotify.com/v1/tracks/5SRbCgZtJwjql6ITCrRmeV,https://api.spotify.com/v1/audio-analysis/5SRbCgZtJwjql6ITCrRmeV,216045,3
107,upside down,['lentra'],0.428,0.516,9,-8.296,0,0.0391,0.695,0.185,0.108,0.42,175.692,audio_features,27dLE8w9LrbjMNU88kUv0G,spotify:track:27dLE8w9LrbjMNU88kUv0G,https://api.spotify.com/v1/tracks/27dLE8w9LrbjMNU88kUv0G,https://api.spotify.com/v1/audio-analysis/27dLE8w9LrbjMNU88kUv0G,122925,4
108,Upside Down,['Oliver Tree'],0.711,0.897,9,-8.615,1,0.0412,0.0502,0.000139,0.152,0.908,132.017,audio_features,4oaS5RoNZ7GR5bOJQKBcCV,spotify:track:4oaS5RoNZ7GR5bOJQKBcCV,https://api.spotify.com/v1/tracks/4oaS5RoNZ7GR5bOJQKBcCV,https://api.spotify.com/v1/audio-analysis/4oaS5RoNZ7GR5bOJQKBcCV,195918,4
109,Upside Down,['A*Teens'],0.701,0.922,9,-3.465,1,0.034,0.117,0.0126,0.321,0.933,122.018,audio_features,3lfLAToNl2Ibcuo9U6UTSd,spotify:track:3lfLAToNl2Ibcuo9U6UTSd,https://api.spotify.com/v1/tracks/3lfLAToNl2Ibcuo9U6UTSd,https://api.spotify.com/v1/audio-analysis/3lfLAToNl2Ibcuo9U6UTSd,197387,4
110,Upside Down,['Mondo Cozmo'],0.444,0.964,8,-2.459,1,0.136,0.0109,0.0,0.137,0.61,148.621,audio_features,7HRmcmjrl19o60I2NEsiz8,spotify:track:7HRmcmjrl19o60I2NEsiz8,https://api.spotify.com/v1/tracks/7HRmcmjrl19o60I2NEsiz8,https://api.spotify.com/v1/audio-analysis/7HRmcmjrl19o60I2NEsiz8,168687,4
111,Fall Down,"['will.i.am', 'Miley Cyrus']",0.619,0.631,0,-5.446,0,0.0359,0.00977,0.00359,0.124,0.36,127.017,audio_features,0c5iUujsLiKpHry8aCOca5,spotify:track:0c5iUujsLiKpHry8aCOca5,https://api.spotify.com/v1/tracks/0c5iUujsLiKpHry8aCOca5,https://api.spotify.com/v1/audio-analysis/0c5iUujsLiKpHry8aCOca5,307507,4
112,Running Gun,['Marty Robbins'],0.74,0.565,4,-9.483,1,0.0541,0.787,0.0,0.38,0.844,113.713,audio_features,1DvLnmJqQYtWD29uB6S8z3,spotify:track:1DvLnmJqQYtWD29uB6S8z3,https://api.spotify.com/v1/tracks/1DvLnmJqQYtWD29uB6S8z3,https://api.spotify.com/v1/audio-analysis/1DvLnmJqQYtWD29uB6S8z3,130293,3
113,Saving My Life - Terrace Dub,"['Gorgon City', 'RØMANS']",0.746,0.807,4,-9.554,1,0.0601,0.00199,0.75,0.0796,0.708,123.01,audio_features,2IagAOzGU3XxzW2oouYNKV,spotify:track:2IagAOzGU3XxzW2oouYNKV,https://api.spotify.com/v1/tracks/2IagAOzGU3XxzW2oouYNKV,https://api.spotify.com/v1/audio-analysis/2IagAOzGU3XxzW2oouYNKV,425377,4
114,Running,['Johnnyswim'],0.514,0.738,0,-3.61,1,0.0365,0.534,0.0,0.103,0.587,110.06,audio_features,171vgqKkuNKCYR1d0RIifU,spotify:track:171vgqKkuNKCYR1d0RIifU,https://api.spotify.com/v1/tracks/171vgqKkuNKCYR1d0RIifU,https://api.spotify.com/v1/audio-analysis/171vgqKkuNKCYR1d0RIifU,172237,4
115,Million Voices - Radio Edit,['Otto Knows'],0.582,0.897,8,-6.298,1,0.0415,0.00223,0.0196,0.0664,0.0775,125.948,audio_features,00OtceFqSMj4n8jbtivg4X,spotify:track:00OtceFqSMj4n8jbtivg4X,https://api.spotify.com/v1/tracks/00OtceFqSMj4n8jbtivg4X,https://api.spotify.com/v1/audio-analysis/00OtceFqSMj4n8jbtivg4X,192867,4
116,Parachute - Radio Edit,['Otto Knows'],0.611,0.779,5,-3.352,0,0.0369,0.0205,2.98e-05,0.319,0.585,127.991,audio_features,3n8MoT0ndlaS49HUZlZqS9,spotify:track:3n8MoT0ndlaS49HUZlZqS9,https://api.spotify.com/v1/tracks/3n8MoT0ndlaS49HUZlZqS9,https://api.spotify.com/v1/audio-analysis/3n8MoT0ndlaS49HUZlZqS9,202504,4
117,Running,['Model Man'],0.71,0.773,5,-7.216,0,0.156,0.282,0.32,0.0972,0.336,120.973,audio_features,4FnbmLIXcEUQZ23sfzrk0v,spotify:track:4FnbmLIXcEUQZ23sfzrk0v,https://api.spotify.com/v1/tracks/4FnbmLIXcEUQZ23sfzrk0v,https://api.spotify.com/v1/audio-analysis/4FnbmLIXcEUQZ23sfzrk0v,255868,4
118,You Spin My Head Right Round,['Tomas Bellwais'],0.744,0.864,7,-3.8,1,0.0565,0.216,0.0,0.328,0.517,125.016,audio_features,63iuseNM9M4zQ1KBRe7omL,spotify:track:63iuseNM9M4zQ1KBRe7omL,https://api.spotify.com/v1/tracks/63iuseNM9M4zQ1KBRe7omL,https://api.spotify.com/v1/audio-analysis/63iuseNM9M4zQ1KBRe7omL,205334,4
119,Running,['Jørgen Emborg'],0.609,0.654,1,-10.006,1,0.0338,0.157,0.721,0.0658,0.764,105.11,audio_features,6XbnOMT8ZYQtombZHv6fDp,spotify:track:6XbnOMT8ZYQtombZHv6fDp,https://api.spotify.com/v1/tracks/6XbnOMT8ZYQtombZHv6fDp,https://api.spotify.com/v1/audio-analysis/6XbnOMT8ZYQtombZHv6fDp,349061,4
120,Stand Up Stand Out! - The Official 2019 Handball World Cup Song,"['Kongsted', 'Dominik Klein']",0.683,0.862,9,-5.424,0,0.0513,0.00574,0.0,0.0793,0.35,129.952,audio_features,2OGQonvA93BPzfKindZPwk,spotify:track:2OGQonvA93BPzfKindZPwk,https://api.spotify.com/v1/tracks/2OGQonvA93BPzfKindZPwk,https://api.spotify.com/v1/audio-analysis/2OGQonvA93BPzfKindZPwk,168500,4
121,Bolla Pinnsvin,['Maj Britt Andersen'],0.59,0.114,7,-12.001,1,0.0404,0.808,0.0,0.116,0.363,71.967,audio_features,40cT7PF0qGntqX32zMXeVz,spotify:track:40cT7PF0qGntqX32zMXeVz,https://api.spotify.com/v1/tracks/40cT7PF0qGntqX32zMXeVz,https://api.spotify.com/v1/audio-analysis/40cT7PF0qGntqX32zMXeVz,196747,4
122,Du Og Jeg Og Dompapen,['Maj Britt Andersen'],0.448,0.362,7,-7.503,1,0.0342,0.635,0.0,0.214,0.8,190.354,audio_features,6gAHRC2B7LnobJBgAGBrzL,spotify:track:6gAHRC2B7LnobJBgAGBrzL,https://api.spotify.com/v1/tracks/6gAHRC2B7LnobJBgAGBrzL,https://api.spotify.com/v1/audio-analysis/6gAHRC2B7LnobJBgAGBrzL,139280,3
123,Hompetitten,['Maj Britt Andersen'],0.783,0.578,0,-7.277,1,0.174,0.731,1.96e-06,0.0656,0.934,158.875,audio_features,2mQuSJQwEFAAN2ICOm0fS4,spotify:track:2mQuSJQwEFAAN2ICOm0fS4,https://api.spotify.com/v1/tracks/2mQuSJQwEFAAN2ICOm0fS4,https://api.spotify.com/v1/audio-analysis/2mQuSJQwEFAAN2ICOm0fS4,152507,4
124,Lille Måltrost,['Maj Britt Andersen'],0.485,0.105,7,-12.979,1,0.0331,0.978,1.43e-06,0.263,0.587,98.769,audio_features,31VGeK6llOTiXc7hiSdSXh,spotify:track:31VGeK6llOTiXc7hiSdSXh,https://api.spotify.com/v1/tracks/31VGeK6llOTiXc7hiSdSXh,https://api.spotify.com/v1/audio-analysis/31VGeK6llOTiXc7hiSdSXh,164387,3
125,Spelldåsen,['Maj Britt Andersen'],0.433,0.114,11,-12.216,0,0.0361,0.972,4.97e-06,0.0918,0.253,134.896,audio_features,6C55RsRbrZ5909zJfbdWKn,spotify:track:6C55RsRbrZ5909zJfbdWKn,https://api.spotify.com/v1/tracks/6C55RsRbrZ5909zJfbdWKn,https://api.spotify.com/v1/audio-analysis/6C55RsRbrZ5909zJfbdWKn,251307,3
126,Det Var En Gang,['Maj Britt Andersen'],0.452,0.179,10,-11.169,1,0.037,0.955,5.59e-05,0.14,0.45,72.32,audio_features,02NhUPkcl68VyPf8bVgxHg,spotify:track:02NhUPkcl68VyPf8bVgxHg,https://api.spotify.com/v1/tracks/02NhUPkcl68VyPf8bVgxHg,https://api.spotify.com/v1/audio-analysis/02NhUPkcl68VyPf8bVgxHg,202427,4
127,I Bakvendtland,"['Maj Britt Andersen', 'Gustav Nilsen']",0.715,0.433,7,-8.531,1,0.358,0.581,0.0,0.107,0.688,89.528,audio_features,5Cxwiok6MZhXAvL2eB5XPP,spotify:track:5Cxwiok6MZhXAvL2eB5XPP,https://api.spotify.com/v1/tracks/5Cxwiok6MZhXAvL2eB5XPP,https://api.spotify.com/v1/audio-analysis/5Cxwiok6MZhXAvL2eB5XPP,246680,4
128,Nøtteliten Går På Skolen,['Maj Britt Andersen'],0.667,0.282,7,-10.671,1,0.831,0.796,0.0,0.0893,0.968,159.21,audio_features,0woXtVZdss8o63wBoy6BzV,spotify:track:0woXtVZdss8o63wBoy6BzV,https://api.spotify.com/v1/tracks/0woXtVZdss8o63wBoy6BzV,https://api.spotify.com/v1/audio-analysis/0woXtVZdss8o63wBoy6BzV,99467,4
129,Jeger Bom-Bom,['Maj Britt Andersen'],0.656,0.086,2,-11.795,1,0.0426,0.942,0.0,0.111,0.667,93.377,audio_features,32i5CGrJxbhNl6JZHInO4b,spotify:track:32i5CGrJxbhNl6JZHInO4b,https://api.spotify.com/v1/tracks/32i5CGrJxbhNl6JZHInO4b,https://api.spotify.com/v1/audio-analysis/32i5CGrJxbhNl6JZHInO4b,107787,3
130,Teddybjørnens Vise,['Maj Britt Andersen'],0.753,0.239,0,-10.264,1,0.0508,0.754,0.0,0.114,0.733,97.46,audio_features,3jaMQ6RZivpoXhPfVgIAEK,spotify:track:3jaMQ6RZivpoXhPfVgIAEK,https://api.spotify.com/v1/tracks/3jaMQ6RZivpoXhPfVgIAEK,https://api.spotify.com/v1/audio-analysis/3jaMQ6RZivpoXhPfVgIAEK,275973,4
131,Exactly Like You,"['Oscar Peterson Trio', 'Herb Ellis']",0.785,0.122,8,-22.617,1,0.0406,0.959,0.931,0.118,0.341,118.979,audio_features,1hqQD9G2qUMq3iiDhqhetT,spotify:track:1hqQD9G2qUMq3iiDhqhetT,https://api.spotify.com/v1/tracks/1hqQD9G2qUMq3iiDhqhetT,https://api.spotify.com/v1/audio-analysis/1hqQD9G2qUMq3iiDhqhetT,286378,4
