,SONG,ARTIST,AUDIO FEATURE
2049,['The Mission'],Deliverance,"[{'danceability': 0.362, 'energy': 0.687, 'key': 2, 'loudness': -13.841, 'mode': 0, 'speechiness': 0.0451, 'acousticness': 0.00659, 'instrumentalness': 0.00153, 'liveness': 0.132, 'valence': 0.18, 'tempo': 132.948, 'type': 'audio_features', 'id': '3OJGoFTCt8HxY2mNTMyL8b', 'uri': 'spotify:track:3OJGoFTCt8HxY2mNTMyL8b', 'track_href': 'https://api.spotify.com/v1/tracks/3OJGoFTCt8HxY2mNTMyL8b', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3OJGoFTCt8HxY2mNTMyL8b', 'duration_ms': 363173, 'time_signature': 4}]"
2050,"['Trevor Daniel', 'Selena Gomez']",Past Life (with Selena Gomez),"[{'danceability': 0.612, 'energy': 0.539, 'key': 3, 'loudness': -5.071, 'mode': 1, 'speechiness': 0.0488, 'acousticness': 0.104, 'instrumentalness': 0, 'liveness': 0.18, 'valence': 0.294, 'tempo': 79.948, 'type': 'audio_features', 'id': '4P6IttK2PRBjyr3fm0pP7t', 'uri': 'spotify:track:4P6IttK2PRBjyr3fm0pP7t', 'track_href': 'https://api.spotify.com/v1/tracks/4P6IttK2PRBjyr3fm0pP7t', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4P6IttK2PRBjyr3fm0pP7t', 'duration_ms': 186480, 'time_signature': 4}]"
2051,"['Trevor Daniel', 'Selena Gomez', 'Lil Mosey']",Past Life (with Selena Gomez & Lil Mosey) - Remix,"[{'danceability': 0.611, 'energy': 0.469, 'key': 3, 'loudness': -6.009, 'mode': 1, 'speechiness': 0.0563, 'acousticness': 0.295, 'instrumentalness': 1.48e-06, 'liveness': 0.12, 'valence': 0.247, 'tempo': 160.001, 'type': 'audio_features', 'id': '4SSFAoN8BiN4UElJ1XYz0c', 'uri': 'spotify:track:4SSFAoN8BiN4UElJ1XYz0c', 'track_href': 'https://api.spotify.com/v1/tracks/4SSFAoN8BiN4UElJ1XYz0c', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4SSFAoN8BiN4UElJ1XYz0c', 'duration_ms': 208973, 'time_signature': 4}]"
2052,['Asking Alexandria'],Antisocialist,"[{'danceability': 0.572, 'energy': 0.852, 'key': 6, 'loudness': -4.712, 'mode': 0, 'speechiness': 0.0322, 'acousticness': 0.00105, 'instrumentalness': 0, 'liveness': 0.0844, 'valence': 0.378, 'tempo': 129.969, 'type': 'audio_features', 'id': '2HzoSBdq66iBoJXnnh1Tsq', 'uri': 'spotify:track:2HzoSBdq66iBoJXnnh1Tsq', 'track_href': 'https://api.spotify.com/v1/tracks/2HzoSBdq66iBoJXnnh1Tsq', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2HzoSBdq66iBoJXnnh1Tsq', 'duration_ms': 216411, 'time_signature': 4}]"
2053,['Asking Alexandria'],Antisocialist - Unplugged,"[{'danceability': 0.671, 'energy': 0.466, 'key': 2, 'loudness': -8.044, 'mode': 1, 'speechiness': 0.0372, 'acousticness': 0.0301, 'instrumentalness': 0, 'liveness': 0.0455, 'valence': 0.443, 'tempo': 129.989, 'type': 'audio_features', 'id': '50JNvvDMdYROaCPAKksx9p', 'uri': 'spotify:track:50JNvvDMdYROaCPAKksx9p', 'track_href': 'https://api.spotify.com/v1/tracks/50JNvvDMdYROaCPAKksx9p', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/50JNvvDMdYROaCPAKksx9p', 'duration_ms': 212621, 'time_signature': 4}]"
2054,['The Foxies'],Anti Socialite,"[{'danceability': 0.614, 'energy': 0.776, 'key': 1, 'loudness': -5.857, 'mode': 0, 'speechiness': 0.0895, 'acousticness': 0.000496, 'instrumentalness': 0, 'liveness': 0.129, 'valence': 0.716, 'tempo': 91.996, 'type': 'audio_features', 'id': '3Jxz6mI5RjbttK6t9U8gpw', 'uri': 'spotify:track:3Jxz6mI5RjbttK6t9U8gpw', 'track_href': 'https://api.spotify.com/v1/tracks/3Jxz6mI5RjbttK6t9U8gpw', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3Jxz6mI5RjbttK6t9U8gpw', 'duration_ms': 182126, 'time_signature': 4}]"
2055,['Alvvays'],Dreams Tonite,"[{'danceability': 0.511, 'energy': 0.622, 'key': 2, 'loudness': -5.727, 'mode': 1, 'speechiness': 0.0242, 'acousticness': 0.0108, 'instrumentalness': 4.51e-06, 'liveness': 0.127, 'valence': 0.425, 'tempo': 99.934, 'type': 'audio_features', 'id': '0DRvClQbN9znQ295sx76VC', 'uri': 'spotify:track:0DRvClQbN9znQ295sx76VC', 'track_href': 'https://api.spotify.com/v1/tracks/0DRvClQbN9znQ295sx76VC', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0DRvClQbN9znQ295sx76VC', 'duration_ms': 196027, 'time_signature': 4}]"
2056,['Alvvays'],Not My Baby,"[{'danceability': 0.342, 'energy': 0.644, 'key': 0, 'loudness': -4.363, 'mode': 1, 'speechiness': 0.0346, 'acousticness': 0.0291, 'instrumentalness': 0.299, 'liveness': 0.0988, 'valence': 0.129, 'tempo': 150.848, 'type': 'audio_features', 'id': '27bBjan9bD8rUESGYqK9a7', 'uri': 'spotify:track:27bBjan9bD8rUESGYqK9a7', 'track_href': 'https://api.spotify.com/v1/tracks/27bBjan9bD8rUESGYqK9a7', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/27bBjan9bD8rUESGYqK9a7', 'duration_ms': 256413, 'time_signature': 4}]"
2057,['Alvvays'],In Undertow,"[{'danceability': 0.357, 'energy': 0.69, 'key': 1, 'loudness': -2.626, 'mode': 1, 'speechiness': 0.044, 'acousticness': 0.000115, 'instrumentalness': 0.00167, 'liveness': 0.101, 'valence': 0.308, 'tempo': 116.91, 'type': 'audio_features', 'id': '1gvaxqNiJEbQzWPqs72kgG', 'uri': 'spotify:track:1gvaxqNiJEbQzWPqs72kgG', 'track_href': 'https://api.spotify.com/v1/tracks/1gvaxqNiJEbQzWPqs72kgG', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1gvaxqNiJEbQzWPqs72kgG', 'duration_ms': 197187, 'time_signature': 4}]"
2058,['Alvvays'],Plimsoll Punks,"[{'danceability': 0.283, 'energy': 0.856, 'key': 0, 'loudness': -4.444, 'mode': 1, 'speechiness': 0.0461, 'acousticness': 0.00788, 'instrumentalness': 0.0248, 'liveness': 0.277, 'valence': 0.347, 'tempo': 162.566, 'type': 'audio_features', 'id': '6XmOUsOiaIXZ16izZtkW5m', 'uri': 'spotify:track:6XmOUsOiaIXZ16izZtkW5m', 'track_href': 'https://api.spotify.com/v1/tracks/6XmOUsOiaIXZ16izZtkW5m', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6XmOUsOiaIXZ16izZtkW5m', 'duration_ms': 289587, 'time_signature': 4}]"
2059,['Alvvays'],Forget About Life,"[{'danceability': 0.342, 'energy': 0.53, 'key': 5, 'loudness': -5.853, 'mode': 1, 'speechiness': 0.028, 'acousticness': 0.0363, 'instrumentalness': 0, 'liveness': 0.213, 'valence': 0.117, 'tempo': 91.771, 'type': 'audio_features', 'id': '4eKo4tRNkK9WQXjrlP07eU', 'uri': 'spotify:track:4eKo4tRNkK9WQXjrlP07eU', 'track_href': 'https://api.spotify.com/v1/tracks/4eKo4tRNkK9WQXjrlP07eU', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4eKo4tRNkK9WQXjrlP07eU', 'duration_ms': 162895, 'time_signature': 4}]"
2060,['Alvvays'],Your Type,"[{'danceability': 0.208, 'energy': 0.922, 'key': 2, 'loudness': -3.553, 'mode': 1, 'speechiness': 0.0937, 'acousticness': 0.000214, 'instrumentalness': 0.195, 'liveness': 0.0693, 'valence': 0.292, 'tempo': 199.809, 'type': 'audio_features', 'id': '7y8jbNQqWh5zqIdU49EVDv', 'uri': 'spotify:track:7y8jbNQqWh5zqIdU49EVDv', 'track_href': 'https://api.spotify.com/v1/tracks/7y8jbNQqWh5zqIdU49EVDv', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7y8jbNQqWh5zqIdU49EVDv', 'duration_ms': 123547, 'time_signature': 4}]"
2061,['Alvvays'],Lollipop (Ode To Jim),"[{'danceability': 0.276, 'energy': 0.93, 'key': 5, 'loudness': -3.229, 'mode': 1, 'speechiness': 0.0524, 'acousticness': 0.000596, 'instrumentalness': 0.497, 'liveness': 0.335, 'valence': 0.472, 'tempo': 166.078, 'type': 'audio_features', 'id': '4B0DKl08l4AJflQmZkEDvQ', 'uri': 'spotify:track:4B0DKl08l4AJflQmZkEDvQ', 'track_href': 'https://api.spotify.com/v1/tracks/4B0DKl08l4AJflQmZkEDvQ', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4B0DKl08l4AJflQmZkEDvQ', 'duration_ms': 197202, 'time_signature': 4}]"
2062,"['Pikku G', 'Jenni Vartiainen']",Kuuntele itseäs (feat. Jenni Vartiainen),"[{'danceability': 0.789, 'energy': 0.657, 'key': 10, 'loudness': -6.922, 'mode': 0, 'speechiness': 0.0802, 'acousticness': 0.0727, 'instrumentalness': 1.05e-05, 'liveness': 0.112, 'valence': 0.822, 'tempo': 94.995, 'type': 'audio_features', 'id': '6v2Zb3nRlvKHIINBCX0LBF', 'uri': 'spotify:track:6v2Zb3nRlvKHIINBCX0LBF', 'track_href': 'https://api.spotify.com/v1/tracks/6v2Zb3nRlvKHIINBCX0LBF', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6v2Zb3nRlvKHIINBCX0LBF', 'duration_ms': 223493, 'time_signature': 4}]"
2063,['Pikku G'],Pikku juttuja,"[{'danceability': 0.878, 'energy': 0.614, 'key': 0, 'loudness': -6.44, 'mode': 1, 'speechiness': 0.206, 'acousticness': 0.373, 'instrumentalness': 0, 'liveness': 0.132, 'valence': 0.583, 'tempo': 100.013, 'type': 'audio_features', 'id': '56FaL87xSBHQbkf347zp1C', 'uri': 'spotify:track:56FaL87xSBHQbkf347zp1C', 'track_href': 'https://api.spotify.com/v1/tracks/56FaL87xSBHQbkf347zp1C', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/56FaL87xSBHQbkf347zp1C', 'duration_ms': 195613, 'time_signature': 4}]"
2064,['Pikku G'],Valta lapsille,"[{'danceability': 0.761, 'energy': 0.585, 'key': 1, 'loudness': -4.874, 'mode': 0, 'speechiness': 0.0651, 'acousticness': 0.0151, 'instrumentalness': 0, 'liveness': 0.0947, 'valence': 0.811, 'tempo': 87.875, 'type': 'audio_features', 'id': '6xQgbY8GXS2aBRlMdjCECx', 'uri': 'spotify:track:6xQgbY8GXS2aBRlMdjCECx', 'track_href': 'https://api.spotify.com/v1/tracks/6xQgbY8GXS2aBRlMdjCECx', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6xQgbY8GXS2aBRlMdjCECx', 'duration_ms': 228053, 'time_signature': 4}]"
2065,"['Pikku G', 'Elisabeth Ehrnrooth', 'MsT']",Ensisilmäyksellä (feat. Elisabeth Ehrnrooth & MsT),"[{'danceability': 0.689, 'energy': 0.783, 'key': 1, 'loudness': -5.857, 'mode': 1, 'speechiness': 0.184, 'acousticness': 0.0881, 'instrumentalness': 1.79e-05, 'liveness': 0.315, 'valence': 0.915, 'tempo': 97.007, 'type': 'audio_features', 'id': '0qsUG2595rKZFgm51M9RZW', 'uri': 'spotify:track:0qsUG2595rKZFgm51M9RZW', 'track_href': 'https://api.spotify.com/v1/tracks/0qsUG2595rKZFgm51M9RZW', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0qsUG2595rKZFgm51M9RZW', 'duration_ms': 215960, 'time_signature': 4}]"
2066,"['Pikku G', 'Elisabeth Ehrnrooth']",Päiviä vaan (feat. Elisabeth Ehrnrooth),"[{'danceability': 0.654, 'energy': 0.747, 'key': 8, 'loudness': -6.576, 'mode': 0, 'speechiness': 0.19, 'acousticness': 0.174, 'instrumentalness': 0, 'liveness': 0.0761, 'valence': 0.347, 'tempo': 183.844, 'type': 'audio_features', 'id': '3Xxnajc4aXGt3HWZCph96c', 'uri': 'spotify:track:3Xxnajc4aXGt3HWZCph96c', 'track_href': 'https://api.spotify.com/v1/tracks/3Xxnajc4aXGt3HWZCph96c', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3Xxnajc4aXGt3HWZCph96c', 'duration_ms': 215827, 'time_signature': 4}]"
2067,['Pikku G'],Miksi?,"[{'danceability': 0.848, 'energy': 0.817, 'key': 9, 'loudness': -4.938, 'mode': 0, 'speechiness': 0.159, 'acousticness': 0.0783, 'instrumentalness': 0, 'liveness': 0.0605, 'valence': 0.396, 'tempo': 98.209, 'type': 'audio_features', 'id': '4HsrdD17fLMb6WdW5Hw54K', 'uri': 'spotify:track:4HsrdD17fLMb6WdW5Hw54K', 'track_href': 'https://api.spotify.com/v1/tracks/4HsrdD17fLMb6WdW5Hw54K', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4HsrdD17fLMb6WdW5Hw54K', 'duration_ms': 226987, 'time_signature': 4}]"
2068,['Pikku G'],Valheet,"[{'danceability': 0.673, 'energy': 0.667, 'key': 5, 'loudness': -4.947, 'mode': 0, 'speechiness': 0.0355, 'acousticness': 0.0932, 'instrumentalness': 0.000122, 'liveness': 0.0953, 'valence': 0.148, 'tempo': 90.013, 'type': 'audio_features', 'id': '3AH78v7cLJZJQiZHDfOFFq', 'uri': 'spotify:track:3AH78v7cLJZJQiZHDfOFFq', 'track_href': 'https://api.spotify.com/v1/tracks/3AH78v7cLJZJQiZHDfOFFq', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3AH78v7cLJZJQiZHDfOFFq', 'duration_ms': 270920, 'time_signature': 4}]"
2069,['Pikku G'],Oon tullu takas,"[{'danceability': 0.893, 'energy': 0.78, 'key': 6, 'loudness': -5.95, 'mode': 1, 'speechiness': 0.368, 'acousticness': 0.0765, 'instrumentalness': 0, 'liveness': 0.116, 'valence': 0.807, 'tempo': 100.009, 'type': 'audio_features', 'id': '1etWAetMTLHffWqqG6KGy0', 'uri': 'spotify:track:1etWAetMTLHffWqqG6KGy0', 'track_href': 'https://api.spotify.com/v1/tracks/1etWAetMTLHffWqqG6KGy0', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1etWAetMTLHffWqqG6KGy0', 'duration_ms': 137027, 'time_signature': 4}]"
2070,['Pikku G'],Tänä iltana,"[{'danceability': 0.749, 'energy': 0.831, 'key': 1, 'loudness': -5.005, 'mode': 1, 'speechiness': 0.102, 'acousticness': 0.071, 'instrumentalness': 0, 'liveness': 0.134, 'valence': 0.865, 'tempo': 94.994, 'type': 'audio_features', 'id': '17jk7XqOylK5O6tMsLSCNn', 'uri': 'spotify:track:17jk7XqOylK5O6tMsLSCNn', 'track_href': 'https://api.spotify.com/v1/tracks/17jk7XqOylK5O6tMsLSCNn', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/17jk7XqOylK5O6tMsLSCNn', 'duration_ms': 168587, 'time_signature': 4}]"
2071,['Problems'],Katupoikien laulu,"[{'danceability': 0.292, 'energy': 0.838, 'key': 9, 'loudness': -6.295, 'mode': 0, 'speechiness': 0.0577, 'acousticness': 0.000972, 'instrumentalness': 3.71e-05, 'liveness': 0.893, 'valence': 0.484, 'tempo': 184.076, 'type': 'audio_features', 'id': '3dwRrhUkepjXJ4ekL4ggQP', 'uri': 'spotify:track:3dwRrhUkepjXJ4ekL4ggQP', 'track_href': 'https://api.spotify.com/v1/tracks/3dwRrhUkepjXJ4ekL4ggQP', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3dwRrhUkepjXJ4ekL4ggQP', 'duration_ms': 151920, 'time_signature': 4}]"
2072,"['Arttu Lindeman', 'Petra']",Suojelusenkeli (feat. Petra),"[{'danceability': 0.673, 'energy': 0.84, 'key': 5, 'loudness': -4.456, 'mode': 0, 'speechiness': 0.0876, 'acousticness': 0.287, 'instrumentalness': 0, 'liveness': 0.245, 'valence': 0.709, 'tempo': 91.96, 'type': 'audio_features', 'id': '74ttBoVCAYbtaAyw8z1rst', 'uri': 'spotify:track:74ttBoVCAYbtaAyw8z1rst', 'track_href': 'https://api.spotify.com/v1/tracks/74ttBoVCAYbtaAyw8z1rst', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/74ttBoVCAYbtaAyw8z1rst', 'duration_ms': 162354, 'time_signature': 4}]"
2073,"['Arttu Lindeman', 'Petra']",Suojelusenkeli (feat. Petra),"[{'danceability': 0.674, 'energy': 0.84, 'key': 5, 'loudness': -4.456, 'mode': 0, 'speechiness': 0.0936, 'acousticness': 0.287, 'instrumentalness': 0, 'liveness': 0.245, 'valence': 0.708, 'tempo': 91.943, 'type': 'audio_features', 'id': '3MVsp7M13AGJrSr3TvWUfD', 'uri': 'spotify:track:3MVsp7M13AGJrSr3TvWUfD', 'track_href': 'https://api.spotify.com/v1/tracks/3MVsp7M13AGJrSr3TvWUfD', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3MVsp7M13AGJrSr3TvWUfD', 'duration_ms': 162354, 'time_signature': 4}]"
2074,"['Akon', 'Eminem']",Smack That,"[{'danceability': 0.939, 'energy': 0.742, 'key': 5, 'loudness': -5.171, 'mode': 0, 'speechiness': 0.0467, 'acousticness': 0.321, 'instrumentalness': 0, 'liveness': 0.107, 'valence': 0.924, 'tempo': 118.978, 'type': 'audio_features', 'id': '2kQuhkFX7uSVepCD3h29g5', 'uri': 'spotify:track:2kQuhkFX7uSVepCD3h29g5', 'track_href': 'https://api.spotify.com/v1/tracks/2kQuhkFX7uSVepCD3h29g5', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2kQuhkFX7uSVepCD3h29g5', 'duration_ms': 212360, 'time_signature': 4}]"
2075,"['Akon', 'Snoop Dogg']",I Wanna Love You,"[{'danceability': 0.866, 'energy': 0.454, 'key': 0, 'loudness': -9.383, 'mode': 1, 'speechiness': 0.0414, 'acousticness': 0.0373, 'instrumentalness': 1.49e-06, 'liveness': 0.275, 'valence': 0.368, 'tempo': 99.985, 'type': 'audio_features', 'id': '4xAk8Lw82G3YoVSOdVAsBx', 'uri': 'spotify:track:4xAk8Lw82G3YoVSOdVAsBx', 'track_href': 'https://api.spotify.com/v1/tracks/4xAk8Lw82G3YoVSOdVAsBx', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4xAk8Lw82G3YoVSOdVAsBx', 'duration_ms': 247067, 'time_signature': 4}]"
2076,['Akon'],Don't Matter,"[{'danceability': 0.798, 'energy': 0.443, 'key': 2, 'loudness': -6.062, 'mode': 1, 'speechiness': 0.0403, 'acousticness': 0.244, 'instrumentalness': 0, 'liveness': 0.326, 'valence': 0.354, 'tempo': 125.232, 'type': 'audio_features', 'id': '7I6DceMT3utDOHjcYCbrr4', 'uri': 'spotify:track:7I6DceMT3utDOHjcYCbrr4', 'track_href': 'https://api.spotify.com/v1/tracks/7I6DceMT3utDOHjcYCbrr4', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7I6DceMT3utDOHjcYCbrr4', 'duration_ms': 293053, 'time_signature': 4}]"
2077,['Akon'],"Sorry, Blame It On Me","[{'danceability': 0.709, 'energy': 0.65, 'key': 7, 'loudness': -7.371, 'mode': 1, 'speechiness': 0.273, 'acousticness': 0.251, 'instrumentalness': 2.32e-05, 'liveness': 0.0731, 'valence': 0.543, 'tempo': 176.141, 'type': 'audio_features', 'id': '11FLXIjJOGzx7H0n1bu5wz', 'uri': 'spotify:track:11FLXIjJOGzx7H0n1bu5wz', 'track_href': 'https://api.spotify.com/v1/tracks/11FLXIjJOGzx7H0n1bu5wz', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/11FLXIjJOGzx7H0n1bu5wz', 'duration_ms': 295720, 'time_signature': 4}]"
2078,"['Akon', 'Eminem']",Smack That,"[{'danceability': 0.939, 'energy': 0.742, 'key': 5, 'loudness': -5.171, 'mode': 0, 'speechiness': 0.0467, 'acousticness': 0.321, 'instrumentalness': 0, 'liveness': 0.107, 'valence': 0.924, 'tempo': 118.978, 'type': 'audio_features', 'id': '5eLovQzx9cm6RkQq388JyN', 'uri': 'spotify:track:5eLovQzx9cm6RkQq388JyN', 'track_href': 'https://api.spotify.com/v1/tracks/5eLovQzx9cm6RkQq388JyN', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5eLovQzx9cm6RkQq388JyN', 'duration_ms': 212360, 'time_signature': 4}]"
2079,"['Akon', 'Snoop Dogg']",I Wanna Love You,"[{'danceability': 0.866, 'energy': 0.454, 'key': 0, 'loudness': -9.383, 'mode': 1, 'speechiness': 0.0414, 'acousticness': 0.0373, 'instrumentalness': 1.49e-06, 'liveness': 0.275, 'valence': 0.368, 'tempo': 99.985, 'type': 'audio_features', 'id': '0CXVjQI9wsqaGeIARkkpYc', 'uri': 'spotify:track:0CXVjQI9wsqaGeIARkkpYc', 'track_href': 'https://api.spotify.com/v1/tracks/0CXVjQI9wsqaGeIARkkpYc', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0CXVjQI9wsqaGeIARkkpYc', 'duration_ms': 247067, 'time_signature': 4}]"
2080,"['Akon', 'Snoop Dogg']",I Wanna Love You - Album Version (Edited),"[{'danceability': 0.854, 'energy': 0.467, 'key': 0, 'loudness': -9.417, 'mode': 1, 'speechiness': 0.0408, 'acousticness': 0.0425, 'instrumentalness': 0, 'liveness': 0.322, 'valence': 0.384, 'tempo': 99.97, 'type': 'audio_features', 'id': '0YjYze0euHZDAZlOE7F6k5', 'uri': 'spotify:track:0YjYze0euHZDAZlOE7F6k5', 'track_href': 'https://api.spotify.com/v1/tracks/0YjYze0euHZDAZlOE7F6k5', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0YjYze0euHZDAZlOE7F6k5', 'duration_ms': 247053, 'time_signature': 4}]"
2081,['Akon'],Don't Matter,"[{'danceability': 0.795, 'energy': 0.456, 'key': 2, 'loudness': -6.064, 'mode': 1, 'speechiness': 0.04, 'acousticness': 0.231, 'instrumentalness': 0, 'liveness': 0.228, 'valence': 0.375, 'tempo': 125.261, 'type': 'audio_features', 'id': '5ml3TpwWEnZZZJ883DbDeR', 'uri': 'spotify:track:5ml3TpwWEnZZZJ883DbDeR', 'track_href': 'https://api.spotify.com/v1/tracks/5ml3TpwWEnZZZJ883DbDeR', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5ml3TpwWEnZZZJ883DbDeR', 'duration_ms': 293067, 'time_signature': 4}]"
2082,['Akon'],Gangsta Bop,"[{'danceability': 0.756, 'energy': 0.349, 'key': 5, 'loudness': -6.942, 'mode': 0, 'speechiness': 0.16, 'acousticness': 0.0739, 'instrumentalness': 0, 'liveness': 0.0589, 'valence': 0.832, 'tempo': 175.93, 'type': 'audio_features', 'id': '3nfVBXYJtRWeNxHMSMvIsE', 'uri': 'spotify:track:3nfVBXYJtRWeNxHMSMvIsE', 'track_href': 'https://api.spotify.com/v1/tracks/3nfVBXYJtRWeNxHMSMvIsE', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3nfVBXYJtRWeNxHMSMvIsE', 'duration_ms': 246227, 'time_signature': 4}]"
2083,"['Akon', 'Eminem']",Smack That,"[{'danceability': 0.94, 'energy': 0.753, 'key': 5, 'loudness': -5.183, 'mode': 0, 'speechiness': 0.0472, 'acousticness': 0.338, 'instrumentalness': 0, 'liveness': 0.0997, 'valence': 0.953, 'tempo': 118.989, 'type': 'audio_features', 'id': '6ePS2Z8EBk1niYM0ZcKiiq', 'uri': 'spotify:track:6ePS2Z8EBk1niYM0ZcKiiq', 'track_href': 'https://api.spotify.com/v1/tracks/6ePS2Z8EBk1niYM0ZcKiiq', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6ePS2Z8EBk1niYM0ZcKiiq', 'duration_ms': 212347, 'time_signature': 4}]"
2084,['Lost Son'],Kairi,"[{'danceability': 0.539, 'energy': 0.316, 'key': 8, 'loudness': -13.852, 'mode': 1, 'speechiness': 0.0532, 'acousticness': 0.478, 'instrumentalness': 0.807, 'liveness': 0.14, 'valence': 0.258, 'tempo': 86.007, 'type': 'audio_features', 'id': '7JSqxtiYoM5UwXQ8X89Rit', 'uri': 'spotify:track:7JSqxtiYoM5UwXQ8X89Rit', 'track_href': 'https://api.spotify.com/v1/tracks/7JSqxtiYoM5UwXQ8X89Rit', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7JSqxtiYoM5UwXQ8X89Rit', 'duration_ms': 85247, 'time_signature': 4}]"
2085,"['TPR', 'Joanne Moo']",Kairi,"[{'danceability': 0.466, 'energy': 0.00984, 'key': 0, 'loudness': -29.335, 'mode': 0, 'speechiness': 0.0355, 'acousticness': 0.99, 'instrumentalness': 0.896, 'liveness': 0.0744, 'valence': 0.0399, 'tempo': 64.181, 'type': 'audio_features', 'id': '2rMXPPGD0TmJFgXjuvOGRn', 'uri': 'spotify:track:2rMXPPGD0TmJFgXjuvOGRn', 'track_href': 'https://api.spotify.com/v1/tracks/2rMXPPGD0TmJFgXjuvOGRn', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2rMXPPGD0TmJFgXjuvOGRn', 'duration_ms': 188899, 'time_signature': 3}]"
2086,['Project Destati'],Kairi,"[{'danceability': 0.172, 'energy': 0.296, 'key': 0, 'loudness': -10.595, 'mode': 0, 'speechiness': 0.035, 'acousticness': 0.918, 'instrumentalness': 0.843, 'liveness': 0.111, 'valence': 0.0396, 'tempo': 143.516, 'type': 'audio_features', 'id': '7f0EJyMSKDQfHy7MmVpzhh', 'uri': 'spotify:track:7f0EJyMSKDQfHy7MmVpzhh', 'track_href': 'https://api.spotify.com/v1/tracks/7f0EJyMSKDQfHy7MmVpzhh', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7f0EJyMSKDQfHy7MmVpzhh', 'duration_ms': 356020, 'time_signature': 5}]"
2087,['Federico Dubbini'],Kairi I,"[{'danceability': 0.527, 'energy': 0.191, 'key': 3, 'loudness': -20.609, 'mode': 1, 'speechiness': 0.0328, 'acousticness': 0.917, 'instrumentalness': 0.958, 'liveness': 0.109, 'valence': 0.192, 'tempo': 131.683, 'type': 'audio_features', 'id': '1Kst8waz9dAgUyJjNNiaf1', 'uri': 'spotify:track:1Kst8waz9dAgUyJjNNiaf1', 'track_href': 'https://api.spotify.com/v1/tracks/1Kst8waz9dAgUyJjNNiaf1', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1Kst8waz9dAgUyJjNNiaf1', 'duration_ms': 85858, 'time_signature': 4}]"
2088,['Video Game Music Box'],Kairi,"[{'danceability': 0.585, 'energy': 0.181, 'key': 3, 'loudness': -19.974, 'mode': 1, 'speechiness': 0.121, 'acousticness': 0.967, 'instrumentalness': 0.803, 'liveness': 0.168, 'valence': 0.852, 'tempo': 215.898, 'type': 'audio_features', 'id': '1j5r4KVGzVPEG7x00qpyrm', 'uri': 'spotify:track:1j5r4KVGzVPEG7x00qpyrm', 'track_href': 'https://api.spotify.com/v1/tracks/1j5r4KVGzVPEG7x00qpyrm', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1j5r4KVGzVPEG7x00qpyrm', 'duration_ms': 123294, 'time_signature': 4}]"
