,SONG,ARTIST,AUDIO FEATURE
352,Animals,['Maroon 5'],"[{'danceability': 0.279, 'energy': 0.742, 'key': 4, 'loudness': -6.46, 'mode': 0, 'speechiness': 0.0898, 'acousticness': 0.000185, 'instrumentalness': 0, 'liveness': 0.593, 'valence': 0.328, 'tempo': 189.868, 'type': 'audio_features', 'id': '2bL2gyO6kBdLkNSkxXNh6x', 'uri': 'spotify:track:2bL2gyO6kBdLkNSkxXNh6x', 'track_href': 'https://api.spotify.com/v1/tracks/2bL2gyO6kBdLkNSkxXNh6x', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2bL2gyO6kBdLkNSkxXNh6x', 'duration_ms': 231013, 'time_signature': 4}]"
353,Animals,['Nickelback'],"[{'danceability': 0.572, 'energy': 0.961, 'key': 7, 'loudness': -3.089, 'mode': 1, 'speechiness': 0.0625, 'acousticness': 0.000722, 'instrumentalness': 0.021, 'liveness': 0.207, 'valence': 0.818, 'tempo': 76.998, 'type': 'audio_features', 'id': '3rjM7GhxdVq1YySsHBs21i', 'uri': 'spotify:track:3rjM7GhxdVq1YySsHBs21i', 'track_href': 'https://api.spotify.com/v1/tracks/3rjM7GhxdVq1YySsHBs21i', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3rjM7GhxdVq1YySsHBs21i', 'duration_ms': 186600, 'time_signature': 4}]"
354,Animals,['Architects'],"[{'danceability': 0.532, 'energy': 0.759, 'key': 1, 'loudness': -3.842, 'mode': 0, 'speechiness': 0.0319, 'acousticness': 0.000123, 'instrumentalness': 0.02, 'liveness': 0.073, 'valence': 0.293, 'tempo': 95.01, 'type': 'audio_features', 'id': '1Td7TGT1XtK2ojUjz1mGUV', 'uri': 'spotify:track:1Td7TGT1XtK2ojUjz1mGUV', 'track_href': 'https://api.spotify.com/v1/tracks/1Td7TGT1XtK2ojUjz1mGUV', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1Td7TGT1XtK2ojUjz1mGUV', 'duration_ms': 244365, 'time_signature': 4}]"
355,Animals,['Martin Garrix'],"[{'danceability': 0.675, 'energy': 0.868, 'key': 1, 'loudness': -6.36, 'mode': 1, 'speechiness': 0.0392, 'acousticness': 0.00107, 'instrumentalness': 0.715, 'liveness': 0.374, 'valence': 0.0376, 'tempo': 128.007, 'type': 'audio_features', 'id': '1TWfkGrhF7ob0nwB2M6knb', 'uri': 'spotify:track:1TWfkGrhF7ob0nwB2M6knb', 'track_href': 'https://api.spotify.com/v1/tracks/1TWfkGrhF7ob0nwB2M6knb', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1TWfkGrhF7ob0nwB2M6knb', 'duration_ms': 304229, 'time_signature': 4}]"
356,Animals,['Coast Modern'],"[{'danceability': 0.597, 'energy': 0.924, 'key': 9, 'loudness': -4.076, 'mode': 1, 'speechiness': 0.0432, 'acousticness': 0.00208, 'instrumentalness': 7.84e-05, 'liveness': 0.15, 'valence': 0.881, 'tempo': 121.034, 'type': 'audio_features', 'id': '4rU9uDTzu00TrDStSxeFBm', 'uri': 'spotify:track:4rU9uDTzu00TrDStSxeFBm', 'track_href': 'https://api.spotify.com/v1/tracks/4rU9uDTzu00TrDStSxeFBm', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4rU9uDTzu00TrDStSxeFBm', 'duration_ms': 214267, 'time_signature': 4}]"
357,Animals Freeze Dance Song,['The Kiboomers'],"[{'danceability': 0.756, 'energy': 0.88, 'key': 7, 'loudness': -4.736, 'mode': 1, 'speechiness': 0.186, 'acousticness': 0.0767, 'instrumentalness': 0, 'liveness': 0.334, 'valence': 0.542, 'tempo': 128.017, 'type': 'audio_features', 'id': '6SXIVHuUeBtKK6OWjE9Qz6', 'uri': 'spotify:track:6SXIVHuUeBtKK6OWjE9Qz6', 'track_href': 'https://api.spotify.com/v1/tracks/6SXIVHuUeBtKK6OWjE9Qz6', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6SXIVHuUeBtKK6OWjE9Qz6', 'duration_ms': 132333, 'time_signature': 4}]"
358,Animals,['Ice Nine Kills'],"[{'danceability': 0.453, 'energy': 0.973, 'key': 1, 'loudness': -4.292, 'mode': 0, 'speechiness': 0.0774, 'acousticness': 0.00535, 'instrumentalness': 0.000267, 'liveness': 0.0537, 'valence': 0.262, 'tempo': 94.999, 'type': 'audio_features', 'id': '78z9ELDMUD1rMAo5Qoxwjn', 'uri': 'spotify:track:78z9ELDMUD1rMAo5Qoxwjn', 'track_href': 'https://api.spotify.com/v1/tracks/78z9ELDMUD1rMAo5Qoxwjn', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/78z9ELDMUD1rMAo5Qoxwjn', 'duration_ms': 255604, 'time_signature': 4}]"
359,Animals - Radio Edit,['Martin Garrix'],"[{'danceability': 0.593, 'energy': 0.914, 'key': 1, 'loudness': -5.351, 'mode': 1, 'speechiness': 0.0363, 'acousticness': 0.00137, 'instrumentalness': 0.445, 'liveness': 0.0714, 'valence': 0.0381, 'tempo': 128.015, 'type': 'audio_features', 'id': '65G7XDGcybJiGywSCXJiL5', 'uri': 'spotify:track:65G7XDGcybJiGywSCXJiL5', 'track_href': 'https://api.spotify.com/v1/tracks/65G7XDGcybJiGywSCXJiL5', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/65G7XDGcybJiGywSCXJiL5', 'duration_ms': 176120, 'time_signature': 4}]"
360,Animals Sound Fun,['Pinkfong'],"[{'danceability': 0.53, 'energy': 0.511, 'key': 0, 'loudness': -4.79, 'mode': 1, 'speechiness': 0.205, 'acousticness': 0.58, 'instrumentalness': 1.17e-06, 'liveness': 0.102, 'valence': 0.635, 'tempo': 173.879, 'type': 'audio_features', 'id': '77b2tRlrJMrtxu0439JMaL', 'uri': 'spotify:track:77b2tRlrJMrtxu0439JMaL', 'track_href': 'https://api.spotify.com/v1/tracks/77b2tRlrJMrtxu0439JMaL', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/77b2tRlrJMrtxu0439JMaL', 'duration_ms': 74292, 'time_signature': 4}]"
361,Animals,['Pain of Jeopardy'],"[{'danceability': 0.644, 'energy': 0.955, 'key': 10, 'loudness': -8.67, 'mode': 1, 'speechiness': 0.0341, 'acousticness': 0.0477, 'instrumentalness': 0.823, 'liveness': 0.0996, 'valence': 0.961, 'tempo': 157.204, 'type': 'audio_features', 'id': '26YJX2pVGPbUjfKzmStaug', 'uri': 'spotify:track:26YJX2pVGPbUjfKzmStaug', 'track_href': 'https://api.spotify.com/v1/tracks/26YJX2pVGPbUjfKzmStaug', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/26YJX2pVGPbUjfKzmStaug', 'duration_ms': 112947, 'time_signature': 4}]"
362,Fleece and Other Nice Things,['Kylee Heard'],"[{'danceability': 0.779, 'energy': 0.263, 'key': 7, 'loudness': -20.604, 'mode': 0, 'speechiness': 0.237, 'acousticness': 0.238, 'instrumentalness': 0.935, 'liveness': 0.155, 'valence': 0.63, 'tempo': 120.04, 'type': 'audio_features', 'id': '7kRDWZN8W1rDVchj7GJPPx', 'uri': 'spotify:track:7kRDWZN8W1rDVchj7GJPPx', 'track_href': 'https://api.spotify.com/v1/tracks/7kRDWZN8W1rDVchj7GJPPx', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7kRDWZN8W1rDVchj7GJPPx', 'duration_ms': 86061, 'time_signature': 4}]"
363,James and Me,['Kylee Heard'],"[{'danceability': 0.725, 'energy': 0.166, 'key': 7, 'loudness': -18.602, 'mode': 0, 'speechiness': 0.0667, 'acousticness': 0.959, 'instrumentalness': 0.969, 'liveness': 0.0947, 'valence': 0.507, 'tempo': 120.053, 'type': 'audio_features', 'id': '4IzhU2UFw6Psneo3Sc0LCC', 'uri': 'spotify:track:4IzhU2UFw6Psneo3Sc0LCC', 'track_href': 'https://api.spotify.com/v1/tracks/4IzhU2UFw6Psneo3Sc0LCC', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4IzhU2UFw6Psneo3Sc0LCC', 'duration_ms': 102048, 'time_signature': 4}]"
364,For Two Towns,['Kylee Heard'],"[{'danceability': 0.799, 'energy': 0.902, 'key': 4, 'loudness': -16.328, 'mode': 0, 'speechiness': 0.0758, 'acousticness': 0.172, 'instrumentalness': 0.68, 'liveness': 0.0746, 'valence': 0.848, 'tempo': 120.041, 'type': 'audio_features', 'id': '6GfquXhJQw9qPpHI7SA2MN', 'uri': 'spotify:track:6GfquXhJQw9qPpHI7SA2MN', 'track_href': 'https://api.spotify.com/v1/tracks/6GfquXhJQw9qPpHI7SA2MN', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6GfquXhJQw9qPpHI7SA2MN', 'duration_ms': 110042, 'time_signature': 4}]"
365,Chainsaw,['Kylee Heard'],"[{'danceability': 0.772, 'energy': 0.246, 'key': 1, 'loudness': -16.426, 'mode': 0, 'speechiness': 0.497, 'acousticness': 0.000293, 'instrumentalness': 0.927, 'liveness': 0.144, 'valence': 0.726, 'tempo': 159.621, 'type': 'audio_features', 'id': '1V04RQcIYeaxZzJQNFL9bw', 'uri': 'spotify:track:1V04RQcIYeaxZzJQNFL9bw', 'track_href': 'https://api.spotify.com/v1/tracks/1V04RQcIYeaxZzJQNFL9bw', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1V04RQcIYeaxZzJQNFL9bw', 'duration_ms': 102048, 'time_signature': 5}]"
366,Greek Village,['Kylee Heard'],"[{'danceability': 0.926, 'energy': 0.315, 'key': 7, 'loudness': -20.94, 'mode': 0, 'speechiness': 0.219, 'acousticness': 0.512, 'instrumentalness': 0.822, 'liveness': 0.11, 'valence': 0.929, 'tempo': 119.852, 'type': 'audio_features', 'id': '5nhNeEbaDqSJ7HYIGtViXs', 'uri': 'spotify:track:5nhNeEbaDqSJ7HYIGtViXs', 'track_href': 'https://api.spotify.com/v1/tracks/5nhNeEbaDqSJ7HYIGtViXs', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5nhNeEbaDqSJ7HYIGtViXs', 'duration_ms': 108057, 'time_signature': 4}]"
367,Two Up,['Kylee Heard'],"[{'danceability': 0.539, 'energy': 0.249, 'key': 7, 'loudness': -24.83, 'mode': 0, 'speechiness': 0.0902, 'acousticness': 0.0122, 'instrumentalness': 0.915, 'liveness': 0.113, 'valence': 0.0718, 'tempo': 122.541, 'type': 'audio_features', 'id': '6aw0NdF4MUJSD4DapfDXYa', 'uri': 'spotify:track:6aw0NdF4MUJSD4DapfDXYa', 'track_href': 'https://api.spotify.com/v1/tracks/6aw0NdF4MUJSD4DapfDXYa', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6aw0NdF4MUJSD4DapfDXYa', 'duration_ms': 100063, 'time_signature': 4}]"
368,MADison Square Garden,['Kylee Heard'],"[{'danceability': 0.585, 'energy': 0.419, 'key': 10, 'loudness': -17.974, 'mode': 1, 'speechiness': 0.0512, 'acousticness': 0.00794, 'instrumentalness': 0.965, 'liveness': 0.19, 'valence': 0.578, 'tempo': 120.069, 'type': 'audio_features', 'id': '11ijUkpboWMwtyc2CnNUSq', 'uri': 'spotify:track:11ijUkpboWMwtyc2CnNUSq', 'track_href': 'https://api.spotify.com/v1/tracks/11ijUkpboWMwtyc2CnNUSq', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/11ijUkpboWMwtyc2CnNUSq', 'duration_ms': 96040, 'time_signature': 4}]"
369,Rats and Rats and Rats,['Kylee Heard'],"[{'danceability': 0.813, 'energy': 0.707, 'key': 7, 'loudness': -16.42, 'mode': 1, 'speechiness': 0.0412, 'acousticness': 0.015, 'instrumentalness': 0.756, 'liveness': 0.0597, 'valence': 0.977, 'tempo': 120.009, 'type': 'audio_features', 'id': '6lh3IS2gR5Z8EVDiTfz2Zz', 'uri': 'spotify:track:6lh3IS2gR5Z8EVDiTfz2Zz', 'track_href': 'https://api.spotify.com/v1/tracks/6lh3IS2gR5Z8EVDiTfz2Zz', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6lh3IS2gR5Z8EVDiTfz2Zz', 'duration_ms': 108057, 'time_signature': 4}]"
370,Left Fuel,['Kylee Heard'],"[{'danceability': 0.722, 'energy': 0.147, 'key': 10, 'loudness': -19.268, 'mode': 1, 'speechiness': 0.102, 'acousticness': 0.00065, 'instrumentalness': 0.842, 'liveness': 0.0966, 'valence': 0.592, 'tempo': 119.974, 'type': 'audio_features', 'id': '2AQ5dHwuvFgNsCXM1vTkdI', 'uri': 'spotify:track:2AQ5dHwuvFgNsCXM1vTkdI', 'track_href': 'https://api.spotify.com/v1/tracks/2AQ5dHwuvFgNsCXM1vTkdI', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2AQ5dHwuvFgNsCXM1vTkdI', 'duration_ms': 100063, 'time_signature': 4}]"
371,Worse It's Worse,['Kylee Heard'],"[{'danceability': 0.581, 'energy': 0.165, 'key': 2, 'loudness': -20.537, 'mode': 1, 'speechiness': 0.274, 'acousticness': 0.000484, 'instrumentalness': 0.854, 'liveness': 0.21, 'valence': 0.294, 'tempo': 118.252, 'type': 'audio_features', 'id': '03d61kXQyojkYxFHQeD0a1', 'uri': 'spotify:track:03d61kXQyojkYxFHQeD0a1', 'track_href': 'https://api.spotify.com/v1/tracks/03d61kXQyojkYxFHQeD0a1', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/03d61kXQyojkYxFHQeD0a1', 'duration_ms': 116050, 'time_signature': 4}]"
372,Falls - Gigamesh Remix,"['Bayonne', 'Gigamesh']","[{'danceability': 0.708, 'energy': 0.662, 'key': 5, 'loudness': -7.816, 'mode': 1, 'speechiness': 0.141, 'acousticness': 0.223, 'instrumentalness': 0.0232, 'liveness': 0.119, 'valence': 0.561, 'tempo': 93.979, 'type': 'audio_features', 'id': '26ATsDMiBh3RiJazTmbXZB', 'uri': 'spotify:track:26ATsDMiBh3RiJazTmbXZB', 'track_href': 'https://api.spotify.com/v1/tracks/26ATsDMiBh3RiJazTmbXZB', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/26ATsDMiBh3RiJazTmbXZB', 'duration_ms': 229787, 'time_signature': 4}]"
373,Echoes,"['Wayfloe', 'Aleesia']","[{'danceability': 0.664, 'energy': 0.602, 'key': 6, 'loudness': -9.652, 'mode': 0, 'speechiness': 0.125, 'acousticness': 0.211, 'instrumentalness': 0.000588, 'liveness': 0.118, 'valence': 0.414, 'tempo': 96.963, 'type': 'audio_features', 'id': '0Nt08LQGQBbTGi2U7R4EVa', 'uri': 'spotify:track:0Nt08LQGQBbTGi2U7R4EVa', 'track_href': 'https://api.spotify.com/v1/tracks/0Nt08LQGQBbTGi2U7R4EVa', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0Nt08LQGQBbTGi2U7R4EVa', 'duration_ms': 215258, 'time_signature': 4}]"
374,Mr. Rager,['Kid Cudi'],"[{'danceability': 0.671, 'energy': 0.726, 'key': 7, 'loudness': -8.689, 'mode': 1, 'speechiness': 0.0272, 'acousticness': 0.389, 'instrumentalness': 0.882, 'liveness': 0.14, 'valence': 0.581, 'tempo': 102.002, 'type': 'audio_features', 'id': '393MDhe62s8hbH8ETrlxe5', 'uri': 'spotify:track:393MDhe62s8hbH8ETrlxe5', 'track_href': 'https://api.spotify.com/v1/tracks/393MDhe62s8hbH8ETrlxe5', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/393MDhe62s8hbH8ETrlxe5', 'duration_ms': 294227, 'time_signature': 4}]"
375,Erase Me - Main,"['Kid Cudi', 'Kanye West']","[{'danceability': 0.687, 'energy': 0.631, 'key': 9, 'loudness': -5.612, 'mode': 1, 'speechiness': 0.129, 'acousticness': 0.063, 'instrumentalness': 0, 'liveness': 0.108, 'valence': 0.853, 'tempo': 186.071, 'type': 'audio_features', 'id': '6XkuklKiHYVTlVvWlTgQYP', 'uri': 'spotify:track:6XkuklKiHYVTlVvWlTgQYP', 'track_href': 'https://api.spotify.com/v1/tracks/6XkuklKiHYVTlVvWlTgQYP', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6XkuklKiHYVTlVvWlTgQYP', 'duration_ms': 192253, 'time_signature': 4}]"
376,Marijuana,['Kid Cudi'],"[{'danceability': 0.673, 'energy': 0.403, 'key': 8, 'loudness': -9.809, 'mode': 0, 'speechiness': 0.0273, 'acousticness': 0.829, 'instrumentalness': 0.829, 'liveness': 0.272, 'valence': 0.54, 'tempo': 140.986, 'type': 'audio_features', 'id': '2GtaNlidzvK3hY78kCdsHa', 'uri': 'spotify:track:2GtaNlidzvK3hY78kCdsHa', 'track_href': 'https://api.spotify.com/v1/tracks/2GtaNlidzvK3hY78kCdsHa', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2GtaNlidzvK3hY78kCdsHa', 'duration_ms': 260200, 'time_signature': 4}]"
377,Mojo So Dope,['Kid Cudi'],"[{'danceability': 0.614, 'energy': 0.785, 'key': 6, 'loudness': -8.224, 'mode': 0, 'speechiness': 0.0673, 'acousticness': 0.547, 'instrumentalness': 0.844, 'liveness': 0.348, 'valence': 0.853, 'tempo': 180.036, 'type': 'audio_features', 'id': '6hPSal3ragmfUt1I5mKZjn', 'uri': 'spotify:track:6hPSal3ragmfUt1I5mKZjn', 'track_href': 'https://api.spotify.com/v1/tracks/6hPSal3ragmfUt1I5mKZjn', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6hPSal3ragmfUt1I5mKZjn', 'duration_ms': 210587, 'time_signature': 4}]"
378,REVOFEV,['Kid Cudi'],"[{'danceability': 0.608, 'energy': 0.544, 'key': 11, 'loudness': -6.465, 'mode': 0, 'speechiness': 0.0474, 'acousticness': 0.15, 'instrumentalness': 0.00062, 'liveness': 0.146, 'valence': 0.381, 'tempo': 68.861, 'type': 'audio_features', 'id': '0Epl79nHvdyTdZRAiWpJah', 'uri': 'spotify:track:0Epl79nHvdyTdZRAiWpJah', 'track_href': 'https://api.spotify.com/v1/tracks/0Epl79nHvdyTdZRAiWpJah', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0Epl79nHvdyTdZRAiWpJah', 'duration_ms': 183173, 'time_signature': 4}]"
379,GHOST!,['Kid Cudi'],"[{'danceability': 0.516, 'energy': 0.708, 'key': 9, 'loudness': -4.465, 'mode': 0, 'speechiness': 0.0253, 'acousticness': 0.0494, 'instrumentalness': 4.6e-06, 'liveness': 0.243, 'valence': 0.33, 'tempo': 89.938, 'type': 'audio_features', 'id': '7aAEJfIzJUUSRXQNz2JzfO', 'uri': 'spotify:track:7aAEJfIzJUUSRXQNz2JzfO', 'track_href': 'https://api.spotify.com/v1/tracks/7aAEJfIzJUUSRXQNz2JzfO', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7aAEJfIzJUUSRXQNz2JzfO', 'duration_ms': 289067, 'time_signature': 3}]"
380,Mr. Rager,['Kid Cudi'],"[{'danceability': 0.675, 'energy': 0.734, 'key': 7, 'loudness': -8.659, 'mode': 1, 'speechiness': 0.0265, 'acousticness': 0.38, 'instrumentalness': 0.895, 'liveness': 0.141, 'valence': 0.533, 'tempo': 101.998, 'type': 'audio_features', 'id': '2ncLdwTd8qzkxiJjlbiOgC', 'uri': 'spotify:track:2ncLdwTd8qzkxiJjlbiOgC', 'track_href': 'https://api.spotify.com/v1/tracks/2ncLdwTd8qzkxiJjlbiOgC', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2ncLdwTd8qzkxiJjlbiOgC', 'duration_ms': 294213, 'time_signature': 4}]"
381,Scott Mescudi Vs. The World,"['Kid Cudi', 'CeeLo Green']","[{'danceability': 0.78, 'energy': 0.72, 'key': 11, 'loudness': -5.914, 'mode': 0, 'speechiness': 0.0278, 'acousticness': 0.28, 'instrumentalness': 0.591, 'liveness': 0.132, 'valence': 0.583, 'tempo': 108.685, 'type': 'audio_features', 'id': '5QemHQxj7PRkrw8lJl2W7C', 'uri': 'spotify:track:5QemHQxj7PRkrw8lJl2W7C', 'track_href': 'https://api.spotify.com/v1/tracks/5QemHQxj7PRkrw8lJl2W7C', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5QemHQxj7PRkrw8lJl2W7C', 'duration_ms': 235293, 'time_signature': 4}]"
382,Trapped In My Mind,['Kid Cudi'],"[{'danceability': 0.819, 'energy': 0.698, 'key': 1, 'loudness': -8.148, 'mode': 1, 'speechiness': 0.0339, 'acousticness': 0.503, 'instrumentalness': 0.000323, 'liveness': 0.113, 'valence': 0.787, 'tempo': 119.006, 'type': 'audio_features', 'id': '3fV84Z6UdxxHqfGIMmuSKg', 'uri': 'spotify:track:3fV84Z6UdxxHqfGIMmuSKg', 'track_href': 'https://api.spotify.com/v1/tracks/3fV84Z6UdxxHqfGIMmuSKg', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3fV84Z6UdxxHqfGIMmuSKg', 'duration_ms': 214347, 'time_signature': 4}]"
383,Ashin’ Kusher,['Kid Cudi'],"[{'danceability': 0.86, 'energy': 0.638, 'key': 10, 'loudness': -5.773, 'mode': 1, 'speechiness': 0.201, 'acousticness': 0.734, 'instrumentalness': 0.000708, 'liveness': 0.105, 'valence': 0.584, 'tempo': 92.997, 'type': 'audio_features', 'id': '6GSMozgAebBmuM2hCV15H3', 'uri': 'spotify:track:6GSMozgAebBmuM2hCV15H3', 'track_href': 'https://api.spotify.com/v1/tracks/6GSMozgAebBmuM2hCV15H3', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6GSMozgAebBmuM2hCV15H3', 'duration_ms': 228493, 'time_signature': 4}]"
384,Bad Boy (feat. Luana Kiara),"['Raaban', 'Tungevaag', 'Luana Kiara']","[{'danceability': 0.644, 'energy': 0.892, 'key': 0, 'loudness': -1.1, 'mode': 0, 'speechiness': 0.0567, 'acousticness': 0.13, 'instrumentalness': 0.000113, 'liveness': 0.0893, 'valence': 0.767, 'tempo': 180.044, 'type': 'audio_features', 'id': '64p6ua7zpf66s62StC2QLv', 'uri': 'spotify:track:64p6ua7zpf66s62StC2QLv', 'track_href': 'https://api.spotify.com/v1/tracks/64p6ua7zpf66s62StC2QLv', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/64p6ua7zpf66s62StC2QLv', 'duration_ms': 190674, 'time_signature': 4}]"
385,Vice Versa (feat. WSTRN),"['One Acen', 'WSTRN']","[{'danceability': 0.712, 'energy': 0.674, 'key': 1, 'loudness': -7.454, 'mode': 0, 'speechiness': 0.183, 'acousticness': 0.393, 'instrumentalness': 0, 'liveness': 0.104, 'valence': 0.875, 'tempo': 102.007, 'type': 'audio_features', 'id': '7aIC4z5XBdEAI9kqycYxMV', 'uri': 'spotify:track:7aIC4z5XBdEAI9kqycYxMV', 'track_href': 'https://api.spotify.com/v1/tracks/7aIC4z5XBdEAI9kqycYxMV', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7aIC4z5XBdEAI9kqycYxMV', 'duration_ms': 190094, 'time_signature': 4}]"
386,Riverside (Reloaded),"['Tujamo', 'Sidney Samson']","[{'danceability': 0.884, 'energy': 0.929, 'key': 10, 'loudness': -4.303, 'mode': 0, 'speechiness': 0.121, 'acousticness': 0.0286, 'instrumentalness': 0.268, 'liveness': 0.142, 'valence': 0.29, 'tempo': 125.976, 'type': 'audio_features', 'id': '4yn4T3wztHmguBIeSVwWie', 'uri': 'spotify:track:4yn4T3wztHmguBIeSVwWie', 'track_href': 'https://api.spotify.com/v1/tracks/4yn4T3wztHmguBIeSVwWie', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4yn4T3wztHmguBIeSVwWie', 'duration_ms': 175238, 'time_signature': 4}]"
387,The Riverside (feat. Twang and Round),"['Jawga Boyz', 'Twang and Round']","[{'danceability': 0.81, 'energy': 0.55, 'key': 1, 'loudness': -9.108, 'mode': 0, 'speechiness': 0.144, 'acousticness': 0.0927, 'instrumentalness': 0, 'liveness': 0.0944, 'valence': 0.343, 'tempo': 78.505, 'type': 'audio_features', 'id': '0zHMj7csHNBCwirUG31S6y', 'uri': 'spotify:track:0zHMj7csHNBCwirUG31S6y', 'track_href': 'https://api.spotify.com/v1/tracks/0zHMj7csHNBCwirUG31S6y', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0zHMj7csHNBCwirUG31S6y', 'duration_ms': 331476, 'time_signature': 4}]"
388,Riverside (Reloaded),"['Tujamo', 'Sidney Samson']","[{'danceability': 0.877, 'energy': 0.933, 'key': 10, 'loudness': -4.291, 'mode': 0, 'speechiness': 0.126, 'acousticness': 0.0222, 'instrumentalness': 0.227, 'liveness': 0.112, 'valence': 0.243, 'tempo': 125.972, 'type': 'audio_features', 'id': '3hHJgocfPpW77Zvr0Xdo7Q', 'uri': 'spotify:track:3hHJgocfPpW77Zvr0Xdo7Q', 'track_href': 'https://api.spotify.com/v1/tracks/3hHJgocfPpW77Zvr0Xdo7Q', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3hHJgocfPpW77Zvr0Xdo7Q', 'duration_ms': 171428, 'time_signature': 4}]"
389,Leijonii (feat. Jake Lahest),"['Arttu Lindeman', 'Jake Lahest']","[{'danceability': 0.636, 'energy': 0.861, 'key': 8, 'loudness': -6.512, 'mode': 0, 'speechiness': 0.0926, 'acousticness': 0.351, 'instrumentalness': 0, 'liveness': 0.356, 'valence': 0.86, 'tempo': 181.905, 'type': 'audio_features', 'id': '0Jf4hAJPvUoPFdDcpoBkqX', 'uri': 'spotify:track:0Jf4hAJPvUoPFdDcpoBkqX', 'track_href': 'https://api.spotify.com/v1/tracks/0Jf4hAJPvUoPFdDcpoBkqX', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0Jf4hAJPvUoPFdDcpoBkqX', 'duration_ms': 151707, 'time_signature': 4}]"
390,PCH,['Jaden'],"[{'danceability': 0.642, 'energy': 0.44, 'key': 9, 'loudness': -10.909, 'mode': 0, 'speechiness': 0.0745, 'acousticness': 0.102, 'instrumentalness': 0.002, 'liveness': 0.108, 'valence': 0.123, 'tempo': 90.939, 'type': 'audio_features', 'id': '3Ju7HGke5GYEXUJ3YWGOry', 'uri': 'spotify:track:3Ju7HGke5GYEXUJ3YWGOry', 'track_href': 'https://api.spotify.com/v1/tracks/3Ju7HGke5GYEXUJ3YWGOry', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3Ju7HGke5GYEXUJ3YWGOry', 'duration_ms': 351202, 'time_signature': 4}]"
391,Pcd Onda Backroad,['ST'],"[{'danceability': 0.672, 'energy': 0.806, 'key': 1, 'loudness': -5.628, 'mode': 1, 'speechiness': 0.246, 'acousticness': 0.344, 'instrumentalness': 0.00167, 'liveness': 0.357, 'valence': 0.592, 'tempo': 154.08, 'type': 'audio_features', 'id': '5o3Om4BZRi7VN6JLA3Y01S', 'uri': 'spotify:track:5o3Om4BZRi7VN6JLA3Y01S', 'track_href': 'https://api.spotify.com/v1/tracks/5o3Om4BZRi7VN6JLA3Y01S', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5o3Om4BZRi7VN6JLA3Y01S', 'duration_ms': 174054, 'time_signature': 4}]"
